0.41870147,0.9922222222222222,0.0,0.0
0.38615626,0.9922222222222222,0.0,0.0
0.5643482,0.9711111111111111,0.0,0.0
0.60855293,0.9888888888888889,0.0,0.0
0.5732288,0.9955555555555555,0.0,0.0
0.55769014,0.9955555555555555,0.0,0.0
0.51208156,0.9955555555555555,0.0,0.0
19.189602,0.7888888888888889,0.3333333333333333,0.010526315789473684
19.148495,0.9555555555555556,0.0,0.0
19.131094,0.9933333333333333,0.0,0.0
19.067947,0.9944444444444445,0.0,0.0
19.03535,0.9944444444444445,0.0,0.0
18.99307,0.9944444444444445,0.0,0.0
18.927107,0.9944444444444445,0.0,0.0
18.893959,0.9944444444444445,0.0,0.0
18.825588,0.9944444444444445,0.0,0.0
18.791422,0.9944444444444445,0.0,0.0
18.727818,0.9944444444444445,0.0,0.0
18.692387,0.9944444444444445,0.0,0.0
18.637821,0.9944444444444445,0.0,0.0
18.551899,0.9944444444444445,0.0,0.0
18.483818,0.9944444444444445,0.0,0.0
18.436178,0.9944444444444445,0.0,0.0
18.367943,0.9944444444444445,0.0,0.0
18.3112,0.9944444444444445,0.0,0.0
18.2222,0.9944444444444445,0.0,0.0
18.161055,0.9944444444444445,0.0,0.0
18.063671,0.9944444444444445,0.0,0.0
17.984161,0.9944444444444445,0.0,0.0
17.8977,0.9944444444444445,0.0,0.0
17.785906,0.9944444444444445,0.0,0.0
17.695942,0.9944444444444445,0.0,0.0
17.588469,0.9944444444444445,0.0,0.0
17.454248,0.9944444444444445,0.0,0.0
17.328371,0.9944444444444445,0.0,0.0
17.204733,0.9944444444444445,0.0,0.0
17.031141,0.9944444444444445,0.0,0.0
16.853878,0.9944444444444445,0.0,0.0
16.680294,0.9944444444444445,0.0,0.0
